Patient_ID,Medical_Record_Number,Visit_ID,First_Name,Last_Name,SSN,Date_of_Birth,Gender,Street_Address,City,State,Zip_Code,Phone_Number,Email,Insurance_Provider,Insurance_Policy_Num,Group_ID,Admission_Date,Discharge_Date,Attending_Physician,Facility_Name,Primary_Diagnosis_Code,Secondary_Diagnosis_Code,Procedure_Code_CPT,Medication_List,Lab_Result_ID,Blood_Type,Notes_Comments
b8d742e1-ecbf-4eaa-951f-7fa9f85e2d9e,8069185,VST-45031953,Destiny,Rivera,326-12-9938,1954-07-02,F,60028 Braun Islands,Curryfurt,RI,48577,828-759-9874x745,garrettjames@hotmail.com,Humana,X67233067,GRP2975,2025-06-23,2025-07-01,Dr. Clark,Muellerside General Hospital,J01.90,E03.9,12362,Metformin,LAB-6744310,O-,Patient strictly confidential. HIPAA Protected.
800732aa-4ee1-49ee-8752-e5d6e2c34fed,2922284,VST-81357682,Michelle,Mason,806-59-2165,1944-11-14,F,9194 Fuller Centers,South Nicholeton,CO,48290,001-455-535-0093,younggrace@yahoo.com,UnitedHealthcare,X63764530,GRP1510,2024-07-26,2024-08-03,Dr. Davis,Davisstad General Hospital,J01.90,E78.5,81282,"Furosemide, Lisinopril, Levothyroxine",LAB-5733427,O-,Patient strictly confidential. HIPAA Protected.
231d158c-17bc-4ca3-a3b6-dd91a3bcb6ad,5049988,VST-22175888,Edgar,Kelley,001-14-3785,1936-11-14,M,9479 Meyer Causeway,East Amandashire,NY,65218,9013880253,fletchermichael@yahoo.com,Cigna,X10572787,GRP4731,2026-01-13,2026-01-22,Dr. Rivera,Michaelborough General Hospital,B34.9,Z00.00,78796,Hydrochlorothiazide,LAB-9767884,A+,Patient strictly confidential. HIPAA Protected.
8128b492-6887-43f0-9147-325476a43a8a,2327036,VST-89495103,Melissa,Guzman,316-80-2195,2007-04-14,F,065 Silva Square,Deleonborough,DC,88191,001-229-507-5883x717,michelle65@hotmail.com,Medicare,X91033748,GRP9100,2025-07-01,2025-07-07,Dr. Ray,Traviston General Hospital,M54.5,E78.5,85965,"Amlodipine, Metoprolol, Omeprazole",LAB-5430321,B-,Patient strictly confidential. HIPAA Protected.
0e4e1dea-c1d8-45f7-bae0-89463cb4d2b3,9945084,VST-89279016,Rachael,Banks,542-55-2303,1956-02-24,M,3543 Melissa Spur Suite 830,South Thomas,MD,83570,384.675.9414x2991,bakerdylan@gmail.com,Blue Cross Blue Shield,X83831920,GRP8831,2025-11-03,2025-11-05,Dr. Kelley,New Sydney General Hospital,I10,E03.9,71294,Furosemide,LAB-2499895,AB-,Patient strictly confidential. HIPAA Protected.
4ce7558b-4e9e-454f-864e-cf8f997abda7,2050032,VST-99246543,Sean,Perkins,242-05-1322,1956-07-18,M,3574 Anderson Causeway,South Allisonside,RI,89742,001-421-240-0942x261,bwall@hotmail.com,Medicaid,X94091605,GRP6673,2025-11-07,2025-11-15,Dr. Jenkins,Port Christina General Hospital,E78.5,J44.9,65120,Omeprazole,LAB-6013599,O-,Patient strictly confidential. HIPAA Protected.
422f128e-1ee2-491b-81cb-4ff930af8bb1,3094705,VST-53740133,Lindsay,Brown,379-06-9060,2006-11-04,M,779 Burton Shore Suite 569,West Brian,NY,68433,001-317-980-3344,collinsandrew@hotmail.com,Aetna,X05651206,GRP7978,2024-11-26,2024-11-28,Dr. Salazar,Jacobville General Hospital,I10,E11.9,20873,"Lisinopril, Furosemide",LAB-2465774,AB+,Patient strictly confidential. HIPAA Protected.
083430b3-0f64-4a85-81d6-9b6e69865222,1421281,VST-37966722,Samantha,Scott,418-24-8935,2014-02-23,F,358 Vasquez Ways,New Michealmouth,CT,65771,346-987-3226x23167,howardporter@gmail.com,UnitedHealthcare,X70551625,GRP9522,2025-03-08,2025-03-17,Dr. Warren,Lake Laurenborough General Hospital,J01.90,E78.5,31312,"Losartan, Metoprolol",LAB-1126444,O-,Patient strictly confidential. HIPAA Protected.
3dd35a45-6214-4776-9d89-e11c94cb00b1,6805570,VST-38309225,Amanda,Wilcox,536-17-5156,1994-10-20,F,07925 Crystal Burg Apt. 126,East Donaldstad,OK,92863,6199001257,yglenn@yahoo.com,Blue Cross Blue Shield,X17777672,GRP3634,2025-02-09,2025-02-15,Dr. Bernard,Duncanmouth General Hospital,J01.90,B34.9,24674,"Atorvastatin, Amlodipine, Losartan",LAB-8267028,A-,Patient strictly confidential. HIPAA Protected.
4a1c5716-a9a8-4985-ad7c-bfb0990faff4,4929050,VST-46771766,Pamela,Castillo,641-84-1589,1987-07-15,M,559 Deanna Drives,Dorisborough,KY,67569,890.385.2388x07067,aliciacline@yahoo.com,Aetna,X89444230,GRP8295,2025-06-15,2025-06-20,Dr. Jones,Tarastad General Hospital,E11.9,J44.9,98134,"Albuterol, Lisinopril",LAB-0236195,AB+,Patient strictly confidential. HIPAA Protected.
548bc20c-2af7-4b17-aa68-9998e32089c2,9701224,VST-17656291,Austin,Bauer,530-14-1323,1977-04-16,M,583 Cheyenne Forks,Damonton,MA,78781,001-296-822-2082x286,brendagarcia@yahoo.com,Aetna,X78208776,GRP8393,2025-09-23,2025-09-26,Dr. Newton,North Katherinemouth General Hospital,I25.10,B34.9,53872,Gabapentin,LAB-7626370,AB-,Patient strictly confidential. HIPAA Protected.
268b954c-95b4-4b42-a613-9424fbe03f90,1313605,VST-61127767,Connie,Howell,599-95-5433,1996-05-15,F,114 Dana Flats,Hannafort,SC,74869,(251)603-9723,charleshayes@gmail.com,Aetna,X23862269,GRP8048,2024-03-16,2024-03-19,Dr. Wood,Johnview General Hospital,E11.9,E11.9,48092,Losartan,LAB-8682129,B+,Patient strictly confidential. HIPAA Protected.
cc96eb15-5fc5-493e-80ef-eeeae52a1b33,4018718,VST-65557799,Joshua,Alvarado,798-38-7059,1938-10-25,F,017 Rojas Isle Suite 214,Kelseystad,CA,75505,001-941-790-4779x910,holdendanielle@yahoo.com,Medicaid,X12030597,GRP1438,2024-10-22,2024-10-31,Dr. Simpson,North Lindsey General Hospital,E11.9,I25.10,42830,"Metoprolol, Atorvastatin",LAB-3823148,O+,Patient strictly confidential. HIPAA Protected.
8374a908-da73-4be3-b6fd-ba76a959207a,6932657,VST-15297713,Donna,Murray,323-41-3982,2015-11-08,M,6874 Nguyen Forge,Thompsonport,CA,71128,001-557-322-3397x938,arthurlee@yahoo.com,Cigna,X75294867,GRP8935,2024-12-27,2024-12-30,Dr. Anderson,Millerland General Hospital,K21.9,M25.50,40047,"Atorvastatin, Losartan, Omeprazole",LAB-9244726,AB-,Patient strictly confidential. HIPAA Protected.
d3cdeb2a-ddfe-46cb-aa5b-b19a229c204b,2198273,VST-59844613,Felicia,Riley,138-08-2619,1987-01-12,M,6131 Matthew Port,Glenntown,VT,24572,001-721-304-4285x155,tiffany64@hotmail.com,Aetna,X25902742,GRP1952,2025-06-04,2025-06-12,Dr. Campbell,South Mauricemouth General Hospital,I25.10,Z00.00,82548,Hydrochlorothiazide,LAB-6153489,AB-,Patient strictly confidential. HIPAA Protected.
b01f98f6-19eb-483d-b84c-0baccfa9b78e,7060368,VST-16979106,Jerry,Tate,474-28-6214,2023-07-28,M,03918 Hopkins Oval Suite 031,Lake Jessicastad,ND,06295,(505)648-6630x0852,ggonzalez@yahoo.com,Aetna,X30353039,GRP3212,2025-12-11,2025-12-17,Dr. Henderson,North Richardbury General Hospital,I10,I25.10,33195,Levothyroxine,LAB-2547516,AB-,Patient strictly confidential. HIPAA Protected.
75907a20-b864-4ef0-aaa7-4494e184dcb7,8358603,VST-59626570,Nancy,Obrien,741-92-1703,1964-01-29,M,913 Steven Road Suite 112,Katelynburgh,FM,71908,872.296.3541,schmidtalexander@yahoo.com,Cigna,X63832466,GRP7417,2025-11-09,2025-11-19,Dr. Smith,Robertfort General Hospital,B34.9,M25.50,52912,Simvastatin,LAB-7187639,B-,Patient strictly confidential. HIPAA Protected.
7df4fad6-9773-4059-a7df-0bdd336e04ae,2394850,VST-32978168,Jerry,Mclaughlin,623-57-8383,1956-12-19,M,56288 Mitchell Plains Suite 669,Mccoyview,ID,42872,(692)645-3499,robertsemily@yahoo.com,Medicaid,X83945791,GRP8343,2024-12-23,2024-12-30,Dr. Pacheco,Angelastad General Hospital,R05,J44.9,56727,"Metformin, Lisinopril, Albuterol",LAB-0125974,B-,Patient strictly confidential. HIPAA Protected.
12ffe940-ab00-4f34-b1a3-93b168052bfd,2545087,VST-55126710,Jose,Banks,298-69-8617,1970-09-29,M,634 Whitehead Extensions Suite 685,Patriciaburgh,LA,36293,001-570-260-2859x17062,morgan51@gmail.com,Aetna,X61938431,GRP4315,2025-05-11,2025-05-16,Dr. Esparza,Patelport General Hospital,E78.5,J44.9,61550,"Lisinopril, Sertraline",LAB-4414083,A-,Patient strictly confidential. HIPAA Protected.
ff763fd7-7eb8-4db0-9473-f67592853774,5196523,VST-62032328,Carlos,Flowers,837-01-7257,2001-10-17,F,723 Dorothy Falls,South Jimmyfort,PR,91660,821-647-5137x32251,lee10@hotmail.com,Humana,X69804485,GRP4870,2025-06-14,2025-06-16,Dr. Small,Lake Jenniferside General Hospital,E11.9,K21.9,90833,"Metoprolol, Losartan",LAB-9775250,B+,Patient strictly confidential. HIPAA Protected.
f9af730b-789b-43ff-bb2d-b006d1cbfd65,5749095,VST-94774705,Joshua,Johnson,709-99-7900,1994-01-04,F,844 Hurst Views Suite 938,Smithfurt,PR,58692,664.955.9905x4078,andrehill@hotmail.com,Cigna,X71031082,GRP1974,2025-07-14,2025-07-21,Dr. Cook,Christineville General Hospital,E78.5,J44.9,82474,Albuterol,LAB-2992378,B+,Patient strictly confidential. HIPAA Protected.
7fff36cd-23dd-4eb4-91de-99721abf600f,9945392,VST-98204028,Kevin,Francis,440-83-0192,1998-08-25,M,468 Flores Estate,Port Jessebury,KS,16839,(708)921-1154,joesmith@gmail.com,Cigna,X31778634,GRP3164,2025-06-08,2025-06-09,Dr. Best,Hillshire General Hospital,M25.50,K21.9,42354,Simvastatin,LAB-0092246,B+,Patient strictly confidential. HIPAA Protected.
5c519868-76af-43ba-9ba2-48aa1d0e2486,5057389,VST-75435642,Terry,Avila,529-34-1998,2019-02-24,F,891 Barker Squares,Lake Charlestown,KS,19874,642.409.2450x563,tammy13@yahoo.com,Aetna,X38304306,GRP4652,2025-09-27,2025-10-04,Dr. Nelson,Meganton General Hospital,N39.0,J44.9,47456,"Sertraline, Amlodipine, Lisinopril",LAB-2055172,AB+,Patient strictly confidential. HIPAA Protected.
67a2b7e4-d7c0-440c-a391-c221c83de77c,8278733,VST-78094389,Brittany,Jackson,785-29-3840,2002-02-28,M,8164 Austin Plains,New Eric,WI,42117,+1-681-412-9368,fowlermichael@gmail.com,Medicaid,X04499821,GRP8290,2025-04-26,2025-05-05,Dr. Hodges,Lake Lisa General Hospital,M25.50,E03.9,68736,Furosemide,LAB-5135209,AB-,Patient strictly confidential. HIPAA Protected.
d0a40c8e-dbc2-470a-9b1c-32fba6055b54,8256745,VST-58080055,Diana,Williams,470-93-4276,1982-03-18,M,45414 Eugene Parkways,Lake Scott,NY,98294,8937458709,lorraine20@gmail.com,Blue Cross Blue Shield,X02554042,GRP8784,2024-05-15,2024-05-22,Dr. Riley,East Jose General Hospital,M25.50,I25.10,32922,Amlodipine,LAB-0694645,AB+,Patient strictly confidential. HIPAA Protected.
ad61a7a8-7cc1-43fd-9629-4add3f463b32,2113206,VST-75935306,Robert,Davidson,650-64-2641,2007-11-26,M,2547 Gonzalez Views,South Omarside,KS,70551,(346)312-3315,courtney92@gmail.com,Humana,X86132624,GRP1814,2025-11-02,2025-11-08,Dr. Simon,South Seanbury General Hospital,E78.5,J44.9,31004,"Lisinopril, Furosemide",LAB-5902165,A+,Patient strictly confidential. HIPAA Protected.
97f47e61-168b-4223-bea7-bc542a2319d7,8324423,VST-97769487,Kimberly,Cole,107-37-0965,2001-01-07,F,749 Russell Course,New Hannah,AL,53304,368-465-4879x73543,wjensen@hotmail.com,Kaiser Permanente,X57490807,GRP1244,2025-03-26,2025-03-29,Dr. Soto,New Jaime General Hospital,N39.0,E78.5,55550,"Amlodipine, Gabapentin, Simvastatin",LAB-6902824,A+,Patient strictly confidential. HIPAA Protected.
57d19fbd-70b6-4c12-9822-6f43aace72b4,9453290,VST-89346996,Tina,Davila,853-03-4474,2006-05-07,F,79014 Cynthia Parkways Suite 140,Lake Mistyland,AS,64400,001-310-613-1869,jeffreyflores@gmail.com,UnitedHealthcare,X46702966,GRP7178,2026-01-29,2026-02-01,Dr. Knox,East Ivanborough General Hospital,M25.50,N39.0,27973,Metformin,LAB-7483607,O-,Patient strictly confidential. HIPAA Protected.
4efb9c1c-8b3b-47f0-bf7c-83a36eebf2a0,7654315,VST-88215416,Kevin,Morgan,315-91-8275,1960-04-07,F,06472 Alvarado Parkways Suite 326,North Ebonyville,IA,21400,276-541-4250x430,morrissamantha@gmail.com,Aetna,X51817761,GRP8289,2026-02-02,2026-02-06,Dr. Duncan,West Regina General Hospital,R05,M54.5,50963,"Losartan, Simvastatin, Sertraline",LAB-4386010,A+,Patient strictly confidential. HIPAA Protected.
86364395-b6b2-4bbf-850f-067c70ea1c37,9464129,VST-41761947,Cynthia,Hays,023-23-7044,2006-07-09,M,5350 Jessica Garden Apt. 879,Zacharyton,ND,72598,401.859.5324x073,sanfordsean@hotmail.com,Kaiser Permanente,X60096621,GRP3790,2024-09-15,2024-09-22,Dr. Ortiz,Lake David General Hospital,M25.50,K21.9,88113,Albuterol,LAB-4810349,B+,Patient strictly confidential. HIPAA Protected.
d53da416-222b-419e-8803-0e164432cfb4,9962712,VST-47351499,Ashley,Graham,768-54-3285,1980-09-03,F,56276 Alexander Dam,Kimberlyfurt,SD,93482,+1-668-703-2836x20842,maryhill@yahoo.com,Humana,X36028309,GRP2397,2024-06-04,2024-06-06,Dr. Hart,Amychester General Hospital,Z00.00,B34.9,29915,Sertraline,LAB-2397884,A-,Patient strictly confidential. HIPAA Protected.
550627ac-093b-4476-9fb0-d372639f331f,1460383,VST-65594887,Timothy,Williams,667-24-3437,1940-01-19,M,9106 Penny Greens Apt. 559,Lake Elizabeth,NE,52706,572.906.3255,logan23@hotmail.com,Aetna,X98471242,GRP5274,2025-07-12,2025-07-14,Dr. Smith,South Johntown General Hospital,I10,I25.10,91629,"Hydrochlorothiazide, Albuterol",LAB-2574988,AB-,Patient strictly confidential. HIPAA Protected.
94f8a3ca-9d50-4e85-9f76-053a99059ac4,2098970,VST-57452641,Cole,Morrow,716-55-7266,2011-08-27,M,08976 Thomas Cliffs,Daughertytown,NM,69413,001-451-426-6623x31206,maryhutchinson@hotmail.com,Blue Cross Blue Shield,X58361833,GRP5476,2026-02-01,2026-02-02,Dr. Hill,South Elizabeth General Hospital,F41.1,M25.50,77190,"Metoprolol, Losartan",LAB-2521806,AB+,Patient strictly confidential. HIPAA Protected.
f2c0fafb-7b4f-4f8a-8fd2-5ccfd9747d91,5167809,VST-43939490,Katrina,Davis,290-71-3747,2014-04-23,M,4657 Dean Burgs Suite 886,Evansmouth,NC,42141,001-603-905-9406x51640,gregg32@yahoo.com,Blue Cross Blue Shield,X65158934,GRP5644,2024-07-11,2024-07-21,Dr. Mays,New Jessicachester General Hospital,E78.5,I25.10,31049,Sertraline,LAB-7157357,O+,Patient strictly confidential. HIPAA Protected.
35d176b0-0fb6-41e6-b4d1-240794727cba,4181963,VST-26473540,Antonio,Holloway,258-47-9080,1979-03-01,F,8492 William Knoll Apt. 988,Jessicamouth,AS,70976,+1-208-850-0162x7888,warnerrobert@hotmail.com,Kaiser Permanente,X48115651,GRP9448,2024-05-14,2024-05-18,Dr. Hester,Lake Lindamouth General Hospital,F41.1,R05,43195,"Metformin, Omeprazole",LAB-5658711,A+,Patient strictly confidential. HIPAA Protected.
3bbbe598-3cd0-4440-8088-040f6be5c36b,6749193,VST-76596986,Karen,Hicks,541-06-4946,1970-03-09,F,69725 Jill Stravenue,South Debbieside,CA,70872,639.953.4166x69308,brownrobert@gmail.com,Kaiser Permanente,X75827113,GRP2551,2024-02-06,2024-02-09,Dr. Jensen,East Jennifer General Hospital,M25.50,E78.5,78551,"Hydrochlorothiazide, Amlodipine",LAB-9153929,A+,Patient strictly confidential. HIPAA Protected.
309a3843-75df-47f6-a265-61a263dfaf54,9024867,VST-94156325,Melissa,Parker,827-05-4982,1993-04-20,F,34912 Graham Point,New Kimberly,AR,13333,+1-757-712-0636x8926,wardmegan@gmail.com,Cigna,X62963297,GRP5649,2024-12-14,2024-12-21,Dr. Jones,Davidhaven General Hospital,R05,Z00.00,34737,"Furosemide, Lisinopril, Albuterol",LAB-0053464,A+,Patient strictly confidential. HIPAA Protected.
227419da-e26a-45bf-921f-699170db7ebf,8665589,VST-48014122,Joseph,Lee,766-65-4185,1953-06-24,F,54176 Rachel Loaf Suite 229,Fostermouth,GA,55951,918-432-2027,gjones@gmail.com,Aetna,X83337530,GRP4233,2024-09-17,2024-09-24,Dr. Patel,Port Danielle General Hospital,J01.90,E78.5,16191,"Losartan, Levothyroxine, Furosemide",LAB-8856592,A+,Patient strictly confidential. HIPAA Protected.
436858c4-9a6a-4d90-b85d-abf2d77e5d17,7101204,VST-61609556,Melanie,Campos,362-99-9447,1982-12-03,F,3021 Michele Grove,New Chaseborough,MS,28253,8234733917,hartmanrichard@hotmail.com,Medicare,X01105585,GRP4443,2025-09-06,2025-09-09,Dr. Stevenson,Lake Sharonmouth General Hospital,E11.9,J01.90,29019,"Levothyroxine, Omeprazole",LAB-6128404,O+,Patient strictly confidential. HIPAA Protected.
b965de69-be4e-4a13-bdcd-3bf547b51151,5172862,VST-27971916,Isaiah,Lopez,430-19-2875,1940-05-02,F,7448 Frank Vista,Courtneyfurt,WI,05045,+1-925-884-0665x5920,tracygarcia@yahoo.com,Humana,X78097951,GRP9434,2024-11-25,2024-11-29,Dr. Clayton,Margaretshire General Hospital,J44.9,Z00.00,67298,Gabapentin,LAB-2037537,O+,Patient strictly confidential. HIPAA Protected.
d50ea85a-f779-41d4-b7e7-f33c32c7343e,5742775,VST-36974322,Scott,Carlson,205-76-9893,1978-04-06,F,18804 Deborah Squares Apt. 316,Alexanderborough,FL,53665,(594)313-1946,lisasanchez@yahoo.com,Kaiser Permanente,X69683229,GRP1361,2025-03-18,2025-03-25,Dr. Watson,Roseport General Hospital,R05,Z00.00,10966,"Amlodipine, Atorvastatin",LAB-1331449,AB-,Patient strictly confidential. HIPAA Protected.
00d3305e-8afc-4ecd-9d7e-58d5783804a6,9931999,VST-19923142,Brian,Carlson,695-27-9761,1964-03-19,M,38202 Tara Gateway,New Alexandra,OK,59064,001-945-364-7410x98547,christopherhill@gmail.com,Medicaid,X94861914,GRP2250,2025-09-21,2025-09-25,Dr. Mclean,West Austinburgh General Hospital,B34.9,J01.90,95294,Losartan,LAB-0063624,O+,Patient strictly confidential. HIPAA Protected.
435f3a6d-2f89-40a4-9fe3-fed9cfc7c8ce,2674845,VST-45314632,Suzanne,Maldonado,484-35-1408,1939-11-26,F,115 Stewart Mill Suite 052,Wilsonstad,FM,75248,894-219-5424x391,goodmanlaura@gmail.com,Kaiser Permanente,X27685065,GRP9669,2025-05-06,2025-05-15,Dr. Hood,South Christopher General Hospital,E78.5,K21.9,32923,"Gabapentin, Losartan, Furosemide",LAB-3930746,AB-,Patient strictly confidential. HIPAA Protected.
1713dfae-d3df-4df7-93fb-0510470816d4,5733584,VST-87604704,Michelle,Pollard,266-95-9992,1978-02-04,M,7238 Julie Loop,North Tarafurt,MP,78361,808.959.7349,jamescarroll@gmail.com,Medicaid,X88892767,GRP4382,2024-04-09,2024-04-10,Dr. Larson,West Victoria General Hospital,I25.10,I10,52516,Gabapentin,LAB-3705126,B+,Patient strictly confidential. HIPAA Protected.
ddf29aed-b887-450c-97a6-20f2ad686be2,3014998,VST-33690089,Dean,Lopez,154-57-5889,1974-05-30,F,305 David Motorway,Baileyhaven,NJ,42167,+1-868-210-3567x4183,zjohnson@gmail.com,Aetna,X28991525,GRP4988,2025-04-16,2025-04-21,Dr. White,Timothychester General Hospital,M25.50,J44.9,42596,"Gabapentin, Hydrochlorothiazide, Simvastatin",LAB-6352022,O+,Patient strictly confidential. HIPAA Protected.
85ef5005-8ba3-4dc6-8340-84489a112a13,2985995,VST-27134265,Sheila,Hill,357-53-1812,1955-08-15,F,44446 Wilson Coves,Port Melinda,GU,33589,439-778-8348,teresa71@gmail.com,Aetna,X95369244,GRP7266,2024-06-25,2024-07-01,Dr. Ellis,New Nancyborough General Hospital,N39.0,R05,45139,"Losartan, Metoprolol, Hydrochlorothiazide",LAB-7093120,A-,Patient strictly confidential. HIPAA Protected.
61dfc5c9-d61c-4d24-bdcd-9c704b0bb4e3,6641064,VST-28947092,Paul,Herman,833-99-6827,1954-05-15,M,63910 Virginia Hill,New Amy,FL,96221,922.828.6167x740,hmiller@hotmail.com,Humana,X22549735,GRP8227,2025-02-19,2025-03-01,Dr. Evans,Jonesstad General Hospital,M25.50,K21.9,45195,Albuterol,LAB-4699471,AB+,Patient strictly confidential. HIPAA Protected.
efb1ef76-a2d2-48d0-9b24-278ca9f08760,7859812,VST-13345314,James,Carrillo,591-24-6734,1997-04-03,F,732 Brandon Mount,Port Terriville,AR,47377,+1-481-799-7197,roberthampton@gmail.com,Medicaid,X26993491,GRP6448,2025-12-26,2026-01-03,Dr. Burke,Wardton General Hospital,N39.0,B34.9,54515,"Metformin, Omeprazole, Sertraline",LAB-0734518,O+,Patient strictly confidential. HIPAA Protected.
45b2cb6b-189f-4133-91e2-da94bca6c4f7,3898440,VST-50241430,Joseph,Coleman,394-41-9046,2003-08-16,F,7604 Hale Pine Apt. 960,New Michaelview,ID,72378,6437611127,mayoanthony@yahoo.com,Humana,X25325627,GRP1893,2026-01-15,2026-01-19,Dr. Martin,Alexandertown General Hospital,M54.5,E03.9,95652,Metoprolol,LAB-4138083,O-,Patient strictly confidential. HIPAA Protected.
a3e9290f-a647-4f92-967e-d9f7a198646c,5281041,VST-27416914,Wendy,Green,597-45-3738,1939-03-16,F,583 Manning Crossroad Suite 808,East Heathermouth,CO,96821,935-430-0624x64118,brownshelby@yahoo.com,Medicaid,X81089170,GRP4958,2025-09-20,2025-09-23,Dr. Peterson,Port Mitchellborough General Hospital,E03.9,E11.9,33977,Losartan,LAB-4564784,B+,Patient strictly confidential. HIPAA Protected.
1c0316ae-6166-4af6-a43e-2d34c5f2f15c,6744468,VST-95528876,Henry,Little,497-65-4564,2009-03-13,M,52353 Carmen Flats Suite 934,North Rodney,SD,95367,+1-344-313-6138x0071,masseyheather@yahoo.com,Blue Cross Blue Shield,X86141874,GRP5870,2024-05-09,2024-05-11,Dr. Pierce,Cooleyborough General Hospital,F41.1,E78.5,40876,"Omeprazole, Amlodipine",LAB-7670438,A-,Patient strictly confidential. HIPAA Protected.
c7e0ecf2-fd48-43c2-9ff7-5cd91b14e929,3088931,VST-79619235,Nicole,Cooper,665-55-6399,2023-08-21,F,5047 Brianna Radial Apt. 183,Bennetttown,ND,72658,549.425.8122,jcooper@gmail.com,Kaiser Permanente,X42377123,GRP7621,2025-06-08,2025-06-15,Dr. Sullivan,North Kimhaven General Hospital,N39.0,B34.9,74689,Metformin,LAB-3567618,B+,Patient strictly confidential. HIPAA Protected.
d6c9a61d-0b3c-4b68-9e76-00625e0a79f3,1820212,VST-78602326,Angela,Rivas,387-62-4745,1962-08-03,M,13144 Moreno Locks,East Christopher,ND,42614,503-872-9929,kellyphillips@yahoo.com,UnitedHealthcare,X50142027,GRP8949,2025-12-11,2025-12-20,Dr. Ramirez,East Sean General Hospital,B34.9,E11.9,24812,"Losartan, Lisinopril, Metformin",LAB-6860628,O-,Patient strictly confidential. HIPAA Protected.
8fde0d39-2d7f-4d67-a89b-07603925f493,2858250,VST-29408269,Victor,Johnson,595-51-9899,1988-07-16,F,1355 Sean Skyway,Morganshire,PW,38141,342-993-9268x3975,suzannerussell@yahoo.com,Cigna,X17369466,GRP1983,2024-11-10,2024-11-18,Dr. Hanson,Jessicaview General Hospital,Z00.00,N39.0,78310,Amlodipine,LAB-4592044,AB-,Patient strictly confidential. HIPAA Protected.
23a7e66c-884c-45ca-b1db-d75e5263d1a1,2821979,VST-37195045,Cynthia,Foster,616-93-7767,1983-07-21,M,10896 Wright Islands,West Ian,MP,97850,001-862-236-3105,wilsonangela@yahoo.com,Medicaid,X57147880,GRP9955,2025-10-25,2025-10-27,Dr. Jackson,East Daniellechester General Hospital,E78.5,E78.5,45880,"Levothyroxine, Sertraline, Albuterol",LAB-6945693,A-,Patient strictly confidential. HIPAA Protected.
1d85fa8b-0e1a-47ff-a18f-a6143632c178,3800325,VST-70191003,Derrick,Galvan,390-68-0856,1960-06-24,M,7344 Russell Glens Apt. 502,Port Sheena,MS,34655,790-916-7414x0753,hermanduane@yahoo.com,Blue Cross Blue Shield,X55112522,GRP7852,2024-11-27,2024-12-06,Dr. Snyder,Murphybury General Hospital,I10,E11.9,65722,"Metoprolol, Furosemide, Metformin",LAB-9449943,A+,Patient strictly confidential. HIPAA Protected.
a0629277-464c-4557-9067-997e51016688,5061656,VST-15535532,Joshua,Pennington,670-08-4385,1951-09-08,M,211 Lauren Squares,Port Alexander,NH,89362,2863885613,gonzalezelizabeth@yahoo.com,Medicare,X64661664,GRP1373,2024-11-23,2024-11-28,Dr. Mcdowell,Lake Nicholas General Hospital,M25.50,M54.5,83797,"Atorvastatin, Metformin, Omeprazole",LAB-7399950,AB-,Patient strictly confidential. HIPAA Protected.
