Transaction_ID,Transaction_Date,Value_Date,Posting_Date,GL_Code,Cost_Center,Department,Vendor_ID,Vendor_Name,Vendor_Tax_ID,Invoice_Number,Purchase_Order_No,Currency,Amount,Payment_Method,Bank_Name,Bank_Branch_Code,ABA_Routing,SWIFT_BIC,IBAN,Account_Number,Beneficiary_Name,Remittance_Info,Credit_Card_Number,CVV,Card_Expiry,Approval_Code,Internal_Risk_Score
81c6cf58-4715-4d3c-93ac-886f50447db4,2025-07-18,2025-07-18,2025-07-20,5124-31-APAC,CC-955,"psychologue de l'éducation nationale spécialité éducation, développement et conseil en orientation scolaire et professionnelle",VND-48958,Cole-Davies,92-5300207,INV-873786,PO-7341,MAD,13160.91,ACH,Lloyds Banking Group,414,118798343,ULIDGB1P,GB24PJWW56062221187364,FOFZ95023940074765,Herr Daniel Schweitzer,Qui brûler libre verser.,,,,kw7113,Medium
6b0be78e-d889-4461-a338-becaf6a524d7,2025-12-11,2025-12-11,2025-12-11,6074-16-US,CC-174,"Engineer, broadcasting (operations)",VND-94163,Lloyd Inc,52-3497078,INV-407810,PO-8843,TZS,17625.5,Check,Credit Suisse,136,062500506,HGVZDERG,GB51FVGM04360739695388,26076508058623323814284,Noël de la Pereira,Fahren Garten Monate Baum Blume Tag.,,,,Bq1372,Critical
980a74e8-b44b-4c01-bd7c-d0802c58508f,2025-10-17,2025-10-17,2025-10-22,7378-35-APAC,CC-286,Binnenschiffer,VND-12659,Cooper Inc,12-7991770,INV-235728,PO-9113,RWF,9941.12,Wire Transfer,BNP Paribas,996,034805307,FJBEFRV9A43,GB37HNIJ77984255008741,983590856229698851,Kristen Waters,Few hand board increase message.,,,,EY3482,Critical
a7bee589-7322-4197-a61f-9ccc75721454,2025-07-30,2025-07-31,2025-08-04,6383-65-US,CC-568,orthodontiste,VND-60145,Pereira SA,23-7715803,INV-404357,PO-7577,MYR,46080.75,Wire Transfer,Lloyds Banking Group,610,034206993,UDVFDEP8,DE97750906863150236242,YAOL84235883307404,Antoinette Boucsein,Task bit authority.,,,,XC2439,Medium
b2e85ce8-72aa-44ad-8cc5-8c6dbfbf676a,2026-02-04,2026-02-04,2026-02-06,5076-65-EU,CC-351,Artist,VND-60381,Brunel SA,51-5501752,INV-839953,PO-6240,GTQ,46617.99,SEPA,Crédit Agricole,288,096317590,EKAJGB5Z,GB76DVIN94839301095993,430737757192522761,Mr Reece Shepherd,Doloribus dignissimos temporibus.,,,,Ur9507,Medium
38b7ee0c-3dd5-4de4-9cec-391f3404526c,2025-11-16,2025-11-16,2025-11-20,5290-44-EU,CC-186,Health promotion specialist,VND-97082,Smith Inc,53-6700908,INV-498853,PO-9749,KPW,46069.6,ACH,Bank of America,715,100648333,LXCIGB76,GB31CCLF93651627042998,923258844539272867,Kristen Medina,Run street shake.,,,,Bu6338,Low
fd8a8102-ce1e-403a-8ab7-9957dd644f49,2025-05-19,2025-05-20,2025-05-23,2781-69-EU,CC-889,affûteur,VND-10453,Peukert Matthäi GmbH,45-8101220,INV-513180,PO-6775,SYP,16202.47,ACH,Commerzbank,458,050538726,GUANFRTXV6T,FR4268342811046721632628189,EADX66483797533801,Dr George Godfrey,Herr heißen ruhig Minutenmir.,,,,Mz2522,Low
016eed5b-2749-40b7-be67-ae89f1d7a792,2025-05-01,2025-05-02,2025-05-06,2871-37-US,CC-768,Microbiologist,VND-43894,Foucher Lejeune SARL,02-4982439,INV-901919,PO-8765,AED,48618.99,SEPA,Commerzbank,832,046422066,BAZQGBU6VVY,FR9593894564034988600859402,80788412441989944555208,Paula Riley,Tombe sept étonner tour.,,,,rY4299,Critical
11c1fcde-7ec8-47a4-8b55-b2c33f540820,2025-10-06,2025-10-06,2025-10-09,4661-66-APAC,CC-416,traducteur-interprète,VND-31472,Rodrigues,04-7519728,INV-891805,PO-6844,BAM,26986.53,Check,Deutsche Bank,370,095654186,HDUOGB1ULZE,GB78CJZL70145194703507,BPBA32933289148820,Ann Smith,At quos repellendus.,,,,tp6351,Low
12fba758-52ed-4365-9856-e466abb3f838,2025-06-23,2025-06-24,2025-06-29,5619-13-US,CC-386,Magazine journalist,VND-38069,George LLC,44-2064404,INV-254068,PO-9612,GBP,6012.28,ACH,JPMorgan Chase,432,043376005,LIPADEQMQIA,DE54763229600948930954,EZJB44256071229557,Franck Adam,Ground understand push.,,,,sz1234,High
6f33190b-7adc-40c5-92f5-c20e097e5174,2025-04-13,2025-04-15,2025-04-18,3843-38-APAC,CC-113,"Programmer, multimedia",VND-71172,Lambert Group,27-8009810,INV-708433,PO-7469,SYP,37082.82,SEPA,Goldman Sachs,450,057483667,IBOCGBD9,DE07035613452387970486,14713826510127303996169,Dr Beth Ball,Cumque doloribus placeat.,,,,mT2752,High
53c08056-1f39-48d5-986d-5a6955d95331,2025-04-25,2025-04-25,2025-04-30,6681-15-EU,CC-849,étanchéiste,VND-43007,Putz AG & Co. KG,43-6459654,INV-843953,PO-6523,IQD,26133.0,Check,Commerzbank,856,076952153,ZGKDGBZF,DE06913781928065365211,TITC33642680777572,Andrea Lewis-Doherty,Gern vielleicht Fisch sieht aber Woche.,,,,Tt5919,Low
c43e6a13-892a-4c58-9c7f-a55071b6e1f0,2025-03-07,2025-03-09,2025-03-14,6458-36-EU,CC-715,chanteur,VND-22895,Abbott Group,24-1248518,INV-210952,PO-8840,RUB,27019.73,Check,Bank of America,302,025064348,TBYIGB98RCL,GB55DTXF40118852143106,JOGX77291956176942,Éric Bourdon,Compare point amount member.,,,,Ea8873,High
c1f9c2f5-f80f-432a-927e-cbed51da32cf,2025-08-24,2025-08-25,2025-08-26,2849-16-APAC,CC-251,Mathematiker,VND-39556,Downs Inc,27-3505424,INV-379084,PO-9233,CNY,48048.43,Wire Transfer,Crédit Agricole,721,068037442,ZDJPDEVU,GB14LZRB60924150949436,96844322257679967399216,Lucas Bailly,Ipsa mollitia perferendis quod.,,,,lh3727,High
8d55cf79-24bf-4d1d-a81c-f60a5ab91f26,2025-11-28,2025-11-30,2025-12-02,2441-61-US,CC-355,Magazine journalist,VND-29527,Auger,03-5069117,INV-501033,PO-8317,ERN,21667.13,ACH,BNP Paribas,442,081808742,FUQJFRLMWG2,GB77PWHO82659146921985,34371446005854660108150,Miss Joanna Charlton,Nehmen Seite singen Apfel Zeitung noch.,,,,gy0430,Low
a99ba34e-60ef-4faa-bb06-e3f2931b77eb,2025-02-26,2025-02-27,2025-02-27,6070-29-APAC,CC-408,"Engineer, drilling",VND-92807,Normand Lévy SA,61-5811761,INV-963066,PO-5792,UZS,2953.93,SEPA,Royal Bank of Canada,853,044838490,JESAGBXR,GB70ILMV00926974155573,79477905484481507803148,Éléonore Girard,Like hospital alone appear east bag.,,,,Io7024,Low
58fb707f-a193-430e-a561-f2b99a67f8e2,2025-09-14,2025-09-16,2025-09-17,6742-11-US,CC-974,Stage manager,VND-12891,Owen-Davey,41-3124296,INV-994854,PO-9773,GBP,3993.32,Wire Transfer,HSBC Holdings,192,055414654,VRIZDEBOMSX,GB93SZND02720471407845,83309802192219267109273,Michael Wilson,Glauben gerade groß selbst werden.,,,,yU3434,Medium
c502fee5-dcda-496b-9b25-a535900bf079,2026-01-05,2026-01-06,2026-01-09,1871-36-US,CC-104,Medizininformatiker,VND-55978,Middleton-Barnes,40-0833348,INV-163209,PO-5655,BND,10585.52,Credit Card,Barclays,297,033502533,XJENDERN,GB45HNBG87403698940408,95060397430094146837354,Marc Baker,Mauvais agiter sûr court secrétaire.,3563102830370430,729,01/32,OG4972,Low
7bbe5903-8ee1-42a4-95f7-60a5c63c7758,2025-02-12,2025-02-14,2025-02-18,3462-92-APAC,CC-796,Mathematiker,VND-94805,Bloch Weinhage GmbH,99-6543906,INV-258927,PO-8915,XAF,48543.93,Check,Wells Fargo,786,075166144,URFQFRAL4M0,GB87BENY20764315319907,06227443402276020955153,Bertrand Diallo,Voluptate consectetur modi voluptate.,,,,lb6949,Critical
9bfb8078-d4bb-43df-9a9f-582611646a56,2025-08-13,2025-08-13,2025-08-17,2474-91-EU,CC-436,Immigration officer,VND-54818,Gumprich,14-2245908,INV-177345,PO-5704,XCD,10835.9,ACH,JPMorgan Chase,422,040534112,RLMJDE97,GB67ABKW93855410057450,KEBO27903609013248,Amber Kaur,Allumer brusquement en.,,,,xl3786,Critical
abf0e5a5-bd78-470c-b638-1820a732609d,2025-12-12,2025-12-13,2025-12-16,3611-92-US,CC-910,infirmier humanitaire,VND-36044,Bell-Gonzalez,32-1626691,INV-848204,PO-8795,QAR,13309.87,ACH,Morgan Stanley,760,091156785,FUMYDEAC,GB85PZOT78053832696177,654315426705385007,Denis Chevalier du Le Goff,Ready base practice water time.,,,,cc4202,Critical
c96f67c4-920b-414a-895d-99bcd959f4f5,2025-07-19,2025-07-21,2025-07-23,6614-33-US,CC-535,Microbiologist,VND-49602,Misicher Christoph AG,32-5255823,INV-780733,PO-5926,OMR,30071.67,Wire Transfer,Banco Santander,355,063567030,KVRXGBDZ,GB14MZDV20046328147449,17803767269360747482015,Laurent Marchal de la Dupuis,Story success significant account.,,,,ZA2549,Critical
84b647f3-dce3-4aed-acd1-dc8e75c959e8,2025-02-20,2025-02-22,2025-02-23,6034-39-APAC,CC-660,designer d'interaction,VND-64393,Bonneau,76-6706508,INV-951251,PO-6427,CNY,3774.37,ACH,Goldman Sachs,665,093816793,AOIAFRCM,GB22HKMB75099929853512,570335170749987729,Cécile Collin,Den gerade Pferd krank Spaß ziehen Kind.,,,,Zn6290,High
555d5ed1-4e43-48a3-98f9-312ffd6533d3,2025-05-21,2025-05-21,2025-05-21,7191-23-APAC,CC-132,ouvrier paysagiste,VND-73826,Tanguy S.A.,83-5465952,INV-991468,PO-9718,YER,28782.89,Wire Transfer,Bank of America,726,018322822,RZUZDEWG,GB60HTLZ25298034709308,095227229273084749,Hugo Rosenow,Nobis consequatur fugiat ipsa.,,,,er1929,Medium
eb004b81-bd12-4bc3-9561-7c631b6df602,2025-04-13,2025-04-13,2025-04-18,4532-46-APAC,CC-267,ingénieur gaz,VND-92994,Fowler-Brown,06-3074684,INV-306866,PO-6128,SOS,38002.94,SEPA,Goldman Sachs,421,088023038,VWQXFRR6,GB15PMZW07380635886594,YQLM39783846578503,Christopher Simmons,Campaign street amount.,,,,oW3443,Low
869e686b-9012-43a2-9114-cd465c6d1dfc,2025-06-30,2025-06-30,2025-07-04,7059-57-APAC,CC-437,Drogist,VND-15596,Arnaud,95-3643084,INV-544793,PO-8441,BMD,10972.11,Wire Transfer,Deutsche Bank,141,069973482,CCEZDEUB,GB85XUFI32104533047964,BROW70549909108150,Agnès Chauvet,End follow wait natural.,,,,HR5091,Critical
1d4dbdfc-63da-4a4a-9c42-54292f929658,2025-10-26,2025-10-26,2025-10-29,6536-72-EU,CC-439,Medizininformatiker,VND-39975,Vogt KGaA,34-1439806,INV-592225,PO-5999,USD,40469.97,Wire Transfer,Goldman Sachs,205,095294151,BEBIGBS0,DE24965212298112432100,635268846043701886,Élisabeth-Pénélope Bourgeois,Die jung glauben.,,,,mW2698,Critical
b14b421a-26f9-43d1-9f44-7c3b1d1f85bc,2025-03-22,2025-03-23,2025-03-27,7765-34-US,CC-319,Wellsite geologist,VND-10609,Beard LLC,68-0078581,INV-364180,PO-6220,KMF,17479.25,SEPA,NatWest Group,575,074299753,ZQYNFRLR4H1,GB94NOHW82888086563740,SFGJ24991082009131,Siegfried Gnatz-Schwital,Tier will mein Milch Ding.,,,,ji1856,Low
aaa54e2d-df5a-487e-9051-686d2241e0f8,2025-12-05,2025-12-07,2025-12-09,5857-47-APAC,CC-787,Medizininformatiker,VND-67370,Lewis Inc,59-6709856,INV-791205,PO-5654,THB,14753.85,Credit Card,Bank of America,483,026109338,PZCBGBP7,DE79371505499501497827,209251230574696190,Amanda Jackson,Stuff as natural.,30122736116076,940,11/29,PT1897,High
6dca2e93-8145-4c1b-bdcb-5ec6dee366c7,2025-04-11,2025-04-11,2025-04-16,1785-96-EU,CC-827,Tour manager,VND-78525,Hill-Marshall,36-3293428,INV-586684,PO-8111,UYU,21016.54,Check,Wells Fargo,182,127966085,LROMGBFK6VC,DE35943150609650792587,90142187213680838847125,Myriam Bolzmann,Composer façon bord montrer défaut dès.,,,,ZE7225,High
4298dba9-4a1d-4b6a-bd9d-59ee07fb7106,2025-06-10,2025-06-11,2025-06-16,6530-75-EU,CC-982,Science writer,VND-38791,Briand Sanchez SA,11-5671138,INV-919602,PO-9993,GIP,471.05,Wire Transfer,Royal Bank of Canada,321,057360531,DHBAGBUU,GB40QIRE69178619582259,995270281588120464,Prof. Veli Schuster B.A.,Practice shake continue sometimes dog.,,,,qL7978,Low
d94221ce-0592-4c3c-8358-f2832bb726ba,2025-08-11,2025-08-12,2025-08-16,3370-22-APAC,CC-221,mécanicien d'entretien d'avion,VND-84152,Rahman Group,61-6220787,INV-616039,PO-9470,JEP,45181.43,Wire Transfer,Banco Santander,472,028088787,OGOFDE8OZOT,FR4580556835713110213177491,87177999301579043094599,Sükrü Hahn,Impedit praesentium aut dolores nostrum odio.,,,,to7987,Low
efb8529c-beac-475b-9789-d4556068a27c,2025-11-27,2025-11-27,2025-11-27,3328-37-APAC,CC-958,Television production assistant,VND-74680,"Smith, Gilmore and Edwards",26-5269177,INV-747890,PO-8776,PLN,16209.47,SEPA,Crédit Agricole,635,122734115,NCMRDEBBS4V,GB40VKZN36041212420530,QIDL69776212622445,Arzu Geißler,None accept art list level.,,,,yt5728,Critical
a5b0abf7-2e68-4808-8e71-00080d69a612,2025-10-29,2025-10-31,2025-11-02,1452-29-EU,CC-655,directeur d'hôpital,VND-50953,Klingelhöfer AG & Co. KGaA,81-3903392,INV-509136,PO-5660,RWF,6841.28,Check,Deutsche Bank,343,038956508,IMDPFRGE,GB69OXOA67202883969347,HBNV68802239230355,Daniel Williams-Doherty,Address body bank rate cell safe.,,,,dA7032,Critical
9f83bf64-521b-4bba-9c3a-668482923dc1,2025-03-23,2025-03-25,2025-03-30,7399-30-APAC,CC-244,Forstwirt,VND-96996,Obrien-Estes,11-5459482,INV-152083,PO-8759,BTN,47479.6,Check,Lloyds Banking Group,765,028796503,PXZBFRIZ,GB47AHKA19289341333897,KIVT81986883348642,Alex Owen,Sed temporibus nulla.,,,,zE2085,High
cb66f534-acbd-463d-9e41-d44673bf5b18,2025-12-15,2025-12-15,2025-12-17,6934-58-US,CC-938,Chirurgiemechaniker,VND-66526,Davis-Fletcher,33-9968599,INV-639647,PO-9689,BYR,27379.17,Check,BNP Paribas,743,113338106,WUJXGB9S,GB40OROI14383165069114,PIAS68972630667940,Crystal Perkins,Process color need allow office.,,,,WS1952,Medium
637d11ae-c04b-4f20-a8e9-3b5a4d165633,2025-05-31,2025-06-01,2025-06-03,5384-90-EU,CC-932,orthophoniste,VND-68304,Colas Colin et Fils,80-7745275,INV-275637,PO-9628,SVC,49713.6,Wire Transfer,Citigroup,325,027344503,SRMEFRVU,FR1729184448565628631630601,CRYP24546421120931,Mrs. Caitlin Landry,Fehlen Sonne aus Kopf Arzt.,,,,ss4861,High
89e8110e-d9b0-4b12-98f3-7bd80bb6395d,2025-04-07,2025-04-09,2025-04-09,3710-18-US,CC-878,éducateur canin canine,VND-35530,Gallet et Fils,52-2922203,INV-814943,PO-6530,BOB,15046.84,Wire Transfer,BNP Paribas,759,055908157,YAVWGB98,DE47226188695038169752,KUGB91388124145801,Christophe-Henri Leroy,By approach suddenly commercial movie.,,,,BK0729,High
500d0ef1-2886-4df6-9583-9ebbaa2e0ffb,2025-03-16,2025-03-17,2025-03-21,4173-45-EU,CC-894,"Research officer, trade union",VND-21504,Bodin S.A.R.L.,27-8730485,INV-715263,PO-8394,GMD,48486.06,ACH,Credit Suisse,345,021292994,HXHDGBQD0WO,DE03594695100864777432,IKOS72846684796832,Ole Schäfer,Marcher soleil désespoir premier.,,,,oo2407,Critical
a63e3525-2ade-4dc5-9ed5-4e533a0377b1,2025-12-02,2025-12-04,2025-12-09,5846-96-US,CC-581,Field trials officer,VND-96165,Fleury,62-2107689,INV-842977,PO-8642,SCR,4310.87,SEPA,NatWest Group,694,096722389,ECLNGB27OT0,GB27OCBB80080395759800,521306306810769378,Patrick Williams,Beim kam uns Buch draußen Kind.,,,,oE4118,Low
e00afb93-7fc2-4525-833a-944429bf04c1,2025-10-09,2025-10-11,2025-10-13,1017-43-APAC,CC-648,technicien qualité,VND-41714,Wilson-Collins,45-5498703,INV-891983,PO-5814,RON,6664.91,ACH,Citigroup,941,026435413,CAGXGBHI,FR2651373118112587710671082,RZFW94155382898279,Louise Laroche-Maréchal,Particulier quart règle dernier.,,,,MH0066,Low
b6c0bee1-dccf-4080-afa5-ecc8581757e3,2025-08-17,2025-08-17,2025-08-21,7515-22-US,CC-691,"Scientist, biomedical",VND-19594,Bray-Haynes,26-1512531,INV-814603,PO-9072,TJS,44787.33,SEPA,Bank of America,682,115115767,DQAXGBA9,DE90680335301412098615,NTNU98690404091001,Laurence Garnier,Quidem est tempora porro earum.,,,,Mz7039,Critical
b1ebd5b8-4a56-43a6-9f37-40e61235bfcc,2025-06-21,2025-06-23,2025-06-23,4275-33-EU,CC-313,Materials engineer,VND-69666,Peters-Robinson,04-8193817,INV-617369,PO-6890,RUB,14597.58,Check,Banco Santander,447,127804134,EPDXGBXG3P3,GB11HPHS54055964982024,DPQU69119067920964,Maria Ball,Perferendis laboriosam provident magnam.,,,,yO4310,Critical
14b09dea-12d6-4704-9ace-d8cac292dbc2,2025-08-21,2025-08-22,2025-08-23,5564-36-APAC,CC-668,International aid/development worker,VND-29461,"Simpson, Carter and Begum",94-2332680,INV-603334,PO-6803,SVC,9446.84,ACH,Morgan Stanley,916,053472504,TUMEGBVJGDE,DE12772729391308836795,BRHR47190791850651,Gemma Edwards,Certainement lui faim phrase.,,,,jE7181,Medium
3772c9d4-f1b5-4301-a941-f5d6a15f3d75,2025-11-18,2025-11-20,2025-11-21,6875-19-EU,CC-215,Chemikant,VND-94137,Lefèvre,44-9156626,INV-560279,PO-8505,MNT,30674.23,Wire Transfer,Credit Suisse,793,110499475,XIZFGBZS24T,GB04KWER56311016519159,99428459201497546732847,Stewart Hanson,Médecin poète honte armée habiller.,,,,nW2825,Medium
05e2bfe2-999f-4946-91e7-cac7ad157894,2025-05-30,2025-05-30,2025-06-04,7507-44-US,CC-203,barman,VND-80030,Williams Group,62-6645179,INV-213930,PO-6176,BTN,12812.88,SEPA,Wells Fargo,428,122401024,ZEQGDEDNH7J,GB30OOLS63938679039451,44781705398210494992752,Marc Payet,Wohnen Küche essen Luft Hilfe.,,,,AG9230,High
4eedddd5-a58a-4d96-8cfd-0a8d65b40464,2025-04-27,2025-04-28,2025-04-30,4807-23-US,CC-815,ingénieur d'affaires en génie électrique,VND-95234,Dufour S.A.S.,87-2280541,INV-145487,PO-6991,EGP,25486.7,Check,Société Générale,880,037848497,ANVTFRG1T6G,DE67711565703869584218,934599554153768134,Isaac Sauvage,Entrer dur près rang arrivée parent.,,,,vq7991,Critical
8267f89c-39ce-4a2c-bfe0-48b8f61ff59d,2025-03-16,2025-03-16,2025-03-19,3115-92-APAC,CC-605,Asphaltbauer,VND-16893,Caspar Stiftung & Co. KGaA,45-8579733,INV-954008,PO-6931,MWK,1984.26,SEPA,Commerzbank,629,083842573,BHISFRNR,GB55DKFF12163924029168,HKZL19386140270845,Centa Metz,Mensch sie Mensch.,,,,cy1862,Medium
c54b2c8a-0c20-4074-946a-759fe4bd82a6,2025-12-20,2025-12-20,2025-12-25,3442-42-EU,CC-149,"Engineer, mining",VND-52480,Maury SA,35-5066510,INV-369060,PO-5711,HRK,28539.25,ACH,Crédit Agricole,833,128135417,KNDVGB8YU2B,GB32GJME27842493975038,054176970942864002,Vito Döhn,Dur heure condition commencement souffler décider.,,,,bv5206,High
705d66ef-422d-4057-b906-dae90f02ba91,2025-12-29,2025-12-30,2025-12-30,7599-22-APAC,CC-584,Retail merchandiser,VND-17846,Roy PLC,02-8105346,INV-692133,PO-6567,SCR,33383.44,ACH,Toronto-Dominion Bank,590,067911080,FTMLDEQXTRN,DE49222372605025234917,VZRA33582227383793,Seth Martinez,Explain black skin.,,,,mO4165,High
91943606-b831-4c1b-bc36-48ea7b465bb9,2025-04-19,2025-04-20,2025-04-24,3055-90-US,CC-512,Hospital doctor,VND-10689,Vasseur,43-0211792,INV-864198,PO-6011,MYR,24867.13,ACH,HSBC Holdings,882,014076350,IDLODEJX,GB75SRZD45376275733472,083982643187870026,Maryse-Claude Leroux,Numquam voluptate ullam aliquam atque.,,,,NV2531,Low
3bab41aa-9b15-4e45-8e70-6749de2d5dd0,2025-04-28,2025-04-30,2025-05-01,5937-73-US,CC-667,Management consultant,VND-12300,Schönland GmbH & Co. KG,65-3941335,INV-459548,PO-6802,VUV,7593.76,ACH,Morgan Stanley,614,052739413,UMZBGB3XIWV,FR8031511254692436683521436,28365444812683676665686,Cheryl Foster,Blume sofort Maus glauben singen.,,,,NW8369,High
a90caef5-7b36-4ce4-8b3d-1a28e42bc739,2025-06-07,2025-06-08,2025-06-11,3077-55-US,CC-599,Arts administrator,VND-56108,Neuschäfer Zahn GmbH,55-4956080,INV-169329,PO-6982,EGP,24039.34,Wire Transfer,Société Générale,769,120952591,WAHAGB0W4J8,GB60IZCY30226089335799,91206765812285319510073,Sophie Rocher,Dame arrière point davantage ville crier.,,,,PL1337,High
4c85fee3-4757-43a0-8e27-55af97888b4e,2025-05-28,2025-05-29,2025-06-02,4643-52-US,CC-206,Beamter,VND-87694,"Weaver, Armstrong and Austin",03-5626100,INV-120313,PO-6224,BOB,38238.12,Check,NatWest Group,642,123428954,HRSMFRBIR79,GB93PETR52988447872961,ULWO69590354386651,Ann Kraus,Quis sit tenetur odio.,,,,Lv5545,Low
8cc11c2e-ac78-4b5a-b532-c16f0b9bc2b8,2025-02-10,2025-02-10,2025-02-13,6888-62-EU,CC-173,"Teacher, secondary school",VND-72676,Samson Nguyen S.A.S.,25-8839330,INV-624454,PO-9007,AUD,8891.06,Wire Transfer,Deutsche Bank,834,074006878,DINAGBQ4,GB92HYPU42660383316638,BMSK91881656048188,Dr Thomas Young,Habiller même cheveu.,,,,MM6826,Critical
50796f26-b836-48b5-836c-643fc884c1cf,2025-08-17,2025-08-19,2025-08-21,7054-14-APAC,CC-520,"Production designer, theatre/television/film",VND-55945,Law Group,20-6064842,INV-315537,PO-5711,MDL,46506.3,ACH,Goldman Sachs,259,117481402,QFYOGBH0COH,FR9179809287551750930271744,TDAE79416599755106,Christopher Mata,Nisi commodi suscipit.,,,,EI7314,High
724577cd-3aea-4d9d-b646-fec5ad839f9b,2025-11-24,2025-11-24,2025-11-24,3020-57-US,CC-854,Community education officer,VND-12948,"Kay, McDonald and Cook",13-6317512,INV-335086,PO-9817,MAD,42600.65,Credit Card,Banco Santander,252,078932142,NJTAGBNVODK,GB12ACJK76339615906108,594133354948021413,Ms Kathryn Kent,Vom am Straße verstehen mal.,4744046541511,8198,06/26,by8879,Low
7b98d3bd-64fd-4d8c-a68c-ac8597dd9fa9,2025-11-25,2025-11-26,2025-11-26,1303-74-APAC,CC-826,Diplomatic Services operational officer,VND-97686,Faure Lelièvre et Fils,20-5557412,INV-216144,PO-8255,GIP,27494.16,Wire Transfer,Barclays,419,056032019,FNXAGBWCJXP,DE71974340517449660977,XTVW43567719400148,Sabine Carre-Rodrigues,Trip common recognize.,,,,WW2404,Critical
7c8bb084-618b-4854-9a40-3ae0d818294a,2025-05-15,2025-05-15,2025-05-18,2632-46-US,CC-106,Drogist,VND-92483,"Oliver, Brown and Parker",66-8600696,INV-633141,PO-7305,TRY,21236.35,SEPA,Toronto-Dominion Bank,368,078892253,IVUZDE9K,GB59FMWO52972767805619,WHYZ61936752772146,Lauren Whitney,Illo iusto similique.,,,,Lv2230,Medium
448bdbf9-009a-4166-a9a8-1e32d2ba167c,2025-02-16,2025-02-18,2025-02-22,3176-63-APAC,CC-617,Curator,VND-57093,"Taylor, Whitehead and Bibi",67-6710309,INV-811203,PO-8616,PKR,36438.68,Check,NatWest Group,930,074855605,MNKJFROUFYY,GB92PONF54620951556748,606647956399486469,Knud Weinhold,Hase Finger zwei.,,,,MW6840,Low
8ca9dfbf-5d1d-4d5a-b90a-3f516a208bb5,2025-08-22,2025-08-22,2025-08-23,5798-29-EU,CC-510,conseiller en assurances,VND-53714,Perkins Inc,84-6941983,INV-750800,PO-6371,BIF,3401.56,SEPA,BNP Paribas,589,105966010,JFONGB7CVL9,DE73289332261164489151,96241619203376147080950,Laurent Leblanc,Branche foi monter.,,,,Rm9931,Medium
e33f0964-499a-4e0e-adba-4e8ebd027d88,2025-12-11,2025-12-13,2025-12-15,3636-11-US,CC-534,Medical secretary,VND-49215,Duncan LLC,42-8460742,INV-889322,PO-9910,HUF,47691.96,Check,Banco Santander,955,128086278,RLGCFRBK,FR5082408426271024736651623,64847776500652701047810,Frau Theres Hering B.A.,Side buy indicate.,,,,qO7205,Low
42714f9c-85fc-4c4e-8ca2-b4e40c0cfb23,2025-03-08,2025-03-10,2025-03-11,4398-61-APAC,CC-295,Broadcast presenter,VND-90867,"Thompson, Turner and Carey",32-8823017,INV-557424,PO-6047,TZS,31712.47,SEPA,Société Générale,819,114933225,FQHDGB9TVS1,GB69MQLU00094589136616,70810652088225623671752,Maurice Miller,Sprechen Zeit leise waschen.,,,,nC8180,Low
41b91b40-f599-4fd6-9da2-81c3a53e1f75,2025-04-11,2025-04-11,2025-04-14,6874-99-EU,CC-923,Koreanistiker,VND-21259,Bonbach,32-2671716,INV-616286,PO-6595,AMD,555.56,Credit Card,BNP Paribas,171,076445453,TZPYGBCN97J,GB31FPXF62516025711911,QQZN24571662026917,Éric du Joseph,Nam nisi enim.,4922364328735029,649,07/35,BL4669,Low
53a3be6d-b6ea-4a5a-bb99-1a95ebb38ac4,2025-08-11,2025-08-12,2025-08-16,7406-64-US,CC-505,Pilot,VND-17923,Sager Segebahn KG,93-1057754,INV-996225,PO-8618,BBD,1806.75,Check,JPMorgan Chase,899,070569380,XRDWFRWWKNK,DE52198069587653004568,606415405080601776,Natascha Patberg,Ok station factor teacher stop science.,,,,VB4739,Critical
31a73f82-4273-4779-860e-bd475a29ee21,2025-07-21,2025-07-22,2025-07-23,2887-89-APAC,CC-556,Museum education officer,VND-94015,Jones Inc,72-2139290,INV-592213,PO-9279,INR,13228.7,Wire Transfer,Société Générale,605,124095140,BUNAGBOD20O,FR2597012613321561199034006,POQR62937466552839,Hans-Günther Eimer,Atteindre fumée campagne médecin intéresser.,,,,HI7100,High
